repo_id,n_artifacts_removed,artifact_gap_mature,delta_artifact_gap_vs_full,repo_gap_unguarded,delta_repo_gap_unguarded_vs_full,repo_gap_restricted,delta_repo_gap_restricted_vs_full,abs_delta_artifact_gap,abs_delta_repo_gap_unguarded,abs_delta_repo_gap_restricted
facebook/react-native,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
facebook/rocksdb,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
f/prompts.chat,4,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
pewdiepie-archdaemon/odysseus,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
prometheus/prometheus,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
paperclipai/paperclip,43,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
quarkusio/quarkus,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
redis/redis-py,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
openinterpreter/openinterpreter,16,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
open-telemetry/opentelemetry-go,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
santifer/career-ops,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
saltstack/salt,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
safishamsi/graphify,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
ruvnet/RuView,13,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
run-llama/llama_parse,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
rust-lang/rust,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
rtk-ai/rtk,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
router-for-me/CLIProxyAPI,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
rabbitmq/rabbitmq-server,3,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
rollup/rollup,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
shareAI-lab/learn-claude-code,4,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
strapi/strapi,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
sqlite/sqlite,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
sickn33/antigravity-awesome-skills,6242,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
shanraisshan/claude-code-best-practice,4,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
scala/scala,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
tiangolo/fastapi,4,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
thedaviddias/Front-End-Checklist,392,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
systemd/systemd,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
sveltejs/svelte,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
tw93/Mole,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
tikv/tikv,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
traefik/traefik,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
tldr-pages/tldr,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
vercel/next.js,7,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
upstash/context7,11,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
ultraworkers/claw-code,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
vinta/awesome-python,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
warpdotdev/warp,22,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
weaviate/weaviate,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
webpack/webpack,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
zhayujie/CowAgent,7,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
